,EHRI-ID,WD-ID,Camp-EHRI-label-simple,HGC_ID,SubcampSimple,ID1,ID,MHG_ID,SubcampDiaFix,SubcampDiaFixSimple,SubcampMattingly,Main,Women,Men,Gender,FIRMS,YYYY_OPEN,MM_OPEN,DD_OPEN,Open_Txt,YYYY_CLOSE,MM_CLOSE,DD_CLOSE,Close_Txt,PRISONERS,Date_Open,Date_Close,PEAK_POP,FUNC_1,FUNC_2,HOW_FOUND,Share_Loc,LAT,LONG,NATIONS,ENCY_REF,LABOR,EDIT_NOTES
284,160.0,Q47515516,Tonndorf,04-0955-1,"Tonndorf (""T"")",285,04-0955-1,649,"Tonndorf (""T"")","Tonndorf (""T"")",Tonndorf,Buchenwald,0,1,1,"Steinbruch Merkel, Berka Martynwerke",41.0,8.0,,"""Early August 1941"" or ""September 27, 1943"" - ITS",,,,,Jewish,09/27/1943,,45,6,0,,0,50.8833,11.199999,"Polish, German, Russian, Czech, French, Belgian","Encyclopedia of Camps, Volume 1 pg 427",Created to supply laborers to the Waffen-SS Construction Directorate B II-- inmates worked in quarries and sand pits,
285,163.0,Q47515175,Torgau,04-0956-2,Torgau,286,04-0956-2,650,Torgau,Torgau,Torgau,Buchenwald,2,0,2,,44.0,9.0,4.0,"""September 4, 1944"" 1st time, ""November 18, 1944""- 2nd time",44.0,10.0,,"""Early October 1944""-1st time, ""After April 10, 1945""- 2nd time.","Mostly French political prisoners involved in the resistance-1st time, Jewish- 2nd time",09/04/1944,04/15/1945,500,4,0,,0,51.566699,12.991583,"French, Italian, Stateless, Belgian, Danish, Polish, Russia, Swiss, English, American (All arrested in France)- 1st time,  Hungarian,","Encyclopedia of Camps, Volume 1 pg 428","Prisoners worked in army munitions factory producing bombs and grenades, cleaning unexploded ordnance, manual labor",
286,164.0,Q47515333,Tr�glitz,04-0967-0,Tr�glitz,287,04-0967-0,651,"Tr�glitz [also Rehmsdorf, Gleina] [aka Wille]",Tr�glitz,Tr�glitz^Troglitz,Buchenwald,0,0,0,,44.0,6.0,4.0,"""June 4, 1944""",45.0,4.0,,"""April 1945""",Jewish,06/04/1944,04/15/1945,5197,9,7,,0,51.066699,12.199999,"Czech, Poles, Ukrainians, Rumanians, Belgians, French, Latvians, Germans","Encyclopedia of Camps, Volume 1 pg 429","Prisoners brough in to repair damage damage at oil refinery after Allied bombing raid. Inmates unloaded building materials, repair roads and railways, dig out damaged pipe an",
287,165.0,Q47515898,Unna,04-0978-1,Unna,288,04-0978-1,652,Unna,Unna,Unna,Buchenwald,0,1,1,,43.0,7.0,,"""July 1943""",44.0,3.0,3.0,"""March 3, 1944""?","Asocials, Polish",07/15/1943,03/03/1944,50,6,0,,0,51.533298,7.6833,Polish,"Encyclopedia of Camps, Volume 1 pg 431",Worked for Construction Directorate of the Waffen-SS and Police,
288,166.0,Q47515907,Wansleben,04-1002-0,"Wansleben (""MF",289,04-1002-0,653,"Wansleben (""MF,"" ""Wilhelm,"" ""Biber II"") [aka Mansfeld]","Wansleben (""MF",Wansleben,Buchenwald,0,0,0,"Kali- Werk Georgi, Christian Mansfeld GmbH, M. Wagner,",44.0,1.0,,"""January 1944""",45.0,4.0,14.0,,,01/15/1944,04/14/1945,844,4,0,,0,51.466701,11.75,"Albanians, Belgians, Danes, Germans, French, Greeks, Italians, Yugoslavs, Croats, Latvians, Lithuanians, Dutch, Poles, Portuguese, Russians, Serbs, Spaniards, Czechs, Hungarians and stateless prisoners","Encyclopedia of Camps, Volume 1 pg 431",Inmates used to transport and install machinery in unused potassium mine for aircraft factory. Later assigned to more skilled positions in production.,
289,167.0,Q1411170,Weferlingen,04-1008-1,"Weferlingen (""Gazelle"")",290,04-1008-1,654,"Weferlingen (""Gazelle"")","Weferlingen (""Gazelle"")",Weferlingen^Gazelle,Buchenwald,0,1,1,,44.0,8.0,22.0,"""First mentioned August 22, 1944""",45.0,4.0,12.0,,"Brussing Nutzkraftwagen AG, Gerhard Weferlingen, Dallmann, Bussing Niedersachsische Motorwerke",08/22/1944,04/12/1945,472,4,0,,0,52.299999,11.066699,,"Encyclopedia of Camps, Volume 1 pg 433","Prisoners worked to prepare underground factories for relocation of armaments factories in mines, moved in machines, later produced engines for airplanes, high speed boats, s",
290,168.0,Q47515852,Weimar (Gustloff Werke I),04-1009-1,Weimar (Gustloff Werke I and II),291,04-1009-1,655,Weimar (Gustloff Werke I and II),Weimar (Gustloff Werke I and II),Weimar,Buchenwald,0,1,1,Gustloff- Werke,42.0,2.0,16.0,"""Work Kommando established February 16, 1942""",45.0,4.0,11.0,,"Asocials, Political, Career Criminals, Jewish",02/16/1942,04/11/1945,4824,4,0,,0,50.983299,11.316699,"Polish, Russian, Czech, Dutch, German, French","Encyclopedia of Camps, Volume 1 pg 434","Inmates produced carbines, later machine guns and other automatic assault weapons, later V-2 missiles",
291,171.0,Q47515608,Wernigerode,04-1018-1,"Wernigerode (""Richard"")",292,04-1018-1,656,"Wernigerode (""Richard"")","Wernigerode (""Richard"")",Wernigerode,Buchenwald,0,1,1,"Supply to the Junkers Factory, and Volkswagen Factory",43.0,3.0,25.0,"""First mentioned March 25, 1943""",45.0,4.0,10.0,,,03/25/1943,04/10/1945,802,4,0,,1,51.833301,10.7833,"Czech, Polish, Russian, a few German and other European countries","Encyclopedia of Camps, Volume 1 pg 436","Prisoners manufactured cylinders and engine housings for a range of aircraft, cars, and speed boats in various aspects of production. also prepared an area for underground pr",
292,172.0,Q47515582,Westeregeln,04-1021-1,"Westeregeln (""Maulwurf",293,04-1021-1,657,"Westeregeln (""Maulwurf,"" ""Tarthun,"" ""MW"")","Westeregeln (""Maulwurf",Westeregeln,Buchenwald,0,1,1,"Junkers Flugzeug und Motorenwerk A.G, Zweigwerkg Schonebeck",44.0,10.0,,"""October 1944""",45.0,4.0,11.0,,,10/15/1944,04/11/1945,564,4,0,,0,51.966701,11.399999,"Polish, Russian, French","Encyclopedia of Camps, Volume 1 pg 437","Inmates provided labor for construction projects that would enable fighter jet production to go underground to shelter it from Allied bombing raids, worked underground in the",
293,174.0,Q789801,Annener Gußstahlwerk,04-1040-1,"Witten-Annen (""AGW"")",294,04-1040-1,658,"Witten-Annen (""AGW"")","Witten-Annen (""AGW"")",Witten-Annen,Buchenwald,0,1,1,"Ruhrstahl ""Annener Gussstahlwerk""",44.0,9.0,,"""September 1944""",45.0,4.0,11.0,,"Mostly Political, Some resistance/sabatogers/escapees, a few asocial, 2 homosexual, Mischlinge(Mixed Race), and Career Criminals",09/15/1944,04/11/1945,700,4,0,,0,51.4333,7.3333,"Mostly French and Russian, few Italian, Czech, Polish, Belgian, and German","Encyclopedia of Camps, Volume 1 pg 438",Inmates worked in a steel factory to produce armaments,
294,175.0,Q47515783,Wolfen,04-1046-2,Wolfen,295,04-1046-2,659,Wolfen,Wolfen,Wolfen,Buchenwald,2,0,2,IG Farbenindustrie AG Filmfabrik Wolfen,43.0,5.0,,"""May 1943""",45.0,2.0,18.0,,"Resistors, Political",05/15/1943,02/18/1945,425,5,0,,0,51.666698,12.2833,"Russian, Polish","Encyclopedia of Camps, Volume 1 pg 440","Prisoners made synthetic fibers: rayon, Vistra, and artificial silk for uniforms for armed forces",
295,2709.0,Q45514011,Ahrensb�k-Holstendorf,05-0004-0,Ahrensb�k-Holstendorf,296,05-0004-0,793,Ahrensb�k-Holstendorf,Ahrensb�k-Holstendorf,Ahrensb�k-Holstendorf^Ahrensbok-Holstendorf,Early,0,0,0,,33.0,10.0,3.0,"""October 3, 1933""",34.0,5.0,9.0,"""May 9, 1934""","German Communist Party, Socialist Democratic Party",10/03/1933,05/09/1934,164,5,0,,0,54.0167,10.583299,German,"Encyclopedia of Camps, Volume 1 pg 17",Prisoners constructed roads for the state government and later made linen for the Genossenschafts-Flachsroste GmbH,
296,2763.0,Q45518045,Alt Daber,05-0007-0,Alt Daber,297,05-0007-0,794,Alt Daber,Alt Daber,Alt Daber,Early,0,0,0,,33.0,4.0,28.0,"""April 28, 1933""",33.0,7.0,11.0,"""July 11, 1933""",,04/28/1933,07/11/1933,36,6,0,,0,53.2,12.5,,"Encyclopedia of Camps, Volume 1 pg 18",Prisoners were dispatchted to agricultural and forestery details,
297,2808.0,Q45521416,Altenberg,05-0010-0,Altenberg,298,05-0010-0,795,Altenberg,Altenberg,Altenberg,Early,0,0,0,,33.0,4.0,,"""April 1933""",,,,,,04/15/1933,,106,1,0,,0,50.7667,13.766699,,"Encyclopedia of Camps, Volume 1 pg 18","Served as an early ""protective custody"" camp",
298,248.0,Q936203,Ankenbuck,05-0016-0,Ankenbuck,299,05-0016-0,796,Ankenbuck,Ankenbuck,Ankenbuck,Early,0,0,0,"""Landesverein Arbeiterkolonien"" of the Inner Mission of the Protestant church of Baden",33.0,4.0,29.0,"""April 29, 1933""",34.0,3.0,,"""March 1934""","Communist, Social Democrat Party",04/29/1933,03/15/1934,100,1,0,,0,48.0,8.516699,German,"Encyclopedia of Camps, Volume 1 pg 19","Used both as a ""protective custody camp"" while maintaining use as a work colony for the poor",
299,2609.0,Q45506544,Anrath bei Krefeld,05-0018-0,Anrath bei Krefeld,300,05-0018-0,797,Anrath bei Krefeld,Anrath bei Krefeld,Anrath bei Krefeld,Early,0,0,0,,33.0,4.0,,"""April 1933""",33.0,8.0,1.0,"""August 1, 1933""",,04/15/1933,08/01/1933,850,1,0,,0,51.283298,6.4667,,"Encyclopedia of Camps, Volume 1 pg 20",Protective custody camp,
300,2741.0,Q443316,Bad Sulza,05-0044-3,Bad Sulza,301,05-0044-3,798,Bad Sulza,Bad Sulza,Bad Sulza,Early,2,1,3,,33.0,11.0,2.0,"""November 2, 1933""",37.0,7.0,15.0,"""July 15, 1937""","Jews, Jehovah Witness, Communist",11/02/1933,07/15/1937,160,1,0,,0,51.083301,11.6,,"Encyclopedia of Camps, Volume 1 pg 21","Prisoners worked in Bad Sulva quarry, also at a salt works",
301,2723.0,Q45515053,Bamberg,05-0048-0,Bamberg,302,05-0048-0,799,Bamberg,Bamberg,Bamberg,Early,0,0,0,,33.0,3.0,,"""March 1933""",33.0,7.0,,"""July 1933""","Jews, Jehovah Witness, Communist, Social Democrats, Peoples Party, Trade Union",03/15/1933,07/15/1933,40,1,0,,0,49.866699,10.8667,,"Encyclopedia of Camps, Volume 1 pg 23",Protective custody camp,
302,2831.0,Q45523151,Bautzen-Kupferhammer,05-0053-0,Bautzen (Kupferhammer),303,05-0053-0,800,Bautzen (Kupferhammer),Bautzen (Kupferhammer),Bautzen,Early,0,0,0,,33.0,4.0,24.0,"""April 24, 1933""",33.0,6.0,26.0,"""June 26, 1933""",,04/24/1933,06/26/1933,402,1,0,,1,51.1833,14.4333,,"Encyclopedia of Camps, Volume 1 pg 25",Protective custody camp,
303,2740.0,Q45516333,Bayreuth (St. Georgen),05-0055-0,Bayreuth (St. Georgen),304,05-0055-0,801,Bayreuth (St. Georgen),Bayreuth (St. Georgen),Bayreuth,Early,0,0,0,,33.0,3.0,,"""March 1933""",,,,,"Mostly Socialist, few Communist.",03/15/1933,,240,1,0,,1,49.95,11.583299,,"Encyclopedia of Camps, Volume 1 pg 25",Protective custody camp,
304,223.0,Q661486,Benninghausen,05-0061-0,Benninghausen,305,05-0061-0,802,Benninghausen,Benninghausen,Benninghausen,Early,0,0,0,,33.0,3.0,29.0,"""March 29, 1933""",33.0,9.0,29.0,"""September 29, 1933""",,03/29/1933,09/29/1933,346,1,0,,0,51.654899,8.244299,,"Encyclopedia of Camps, Volume 1 pg 26",Protective custody camp,
305,2298.0,Q45482755,Bergisch Gladbach,05-0066-0,Bergisch Gladbach,306,05-0066-0,803,Bergisch Gladbach [aka Stellawerk],Bergisch Gladbach,Bergisch Gladbach,Early,0,0,0,,33.0,6.0,28.0,"""June 28/29, 1933""",33.0,7.0,,"""Early July, 1933, some prisoners moved on July 14""",Communist,06/28/1933,07/15/1933,50,1,0,,0,50.983299,7.133299,,"Encyclopedia of Camps, Volume 1 pg 26",Protective custody,
306,2642.0,Q45509007,Bergkamen-Sch�nhausen,05-0067-3,Bergkamen-Sch�nhausen,307,05-0067-3,804,Bergkamen-Sch�nhausen,Bergkamen-Sch�nhausen,Bergkamen-Sch�nhausen,Early,2,1,3,,33.0,4.0,12.0,"""April 12, 1933""",33.0,10.0,24.0,"""October 24, 1933""","SPD, KDP, Trade Unionist",04/12/1933,10/24/1933,900,1,0,,0,51.6333,7.633299,,"Encyclopedia of Camps, Volume 1 pg 28",Protective custody,
307,2791.0,Q45520143,Berlin (General-Pape-Strasse),05-0083-3,Berlin (General-Pape-Strasse),308,05-0083-3,805,Berlin (General-Pape-Strasse),Berlin (General-Pape-Strasse),Berlin,Early,2,1,3,,33.0,3.0,,"""March 1933""",33.0,12.0,,"""December 1933""","Communist, Jews",03/15/1933,12/15/1933,2000,1,0,,1,52.5167,13.4,,"Encyclopedia of Camps, Volume 1 pg 29",Protective custody,
308,2144.0,Q45470570,Berlin-Charlottenburg,05-0087-3,Berlin-Charlottenburg (Maikowski-Haus),309,05-0087-3,806,Berlin-Charlottenburg (Maikowski-Haus),Berlin-Charlottenburg (Maikowski-Haus),Berlin-Charlottenburg,Early,2,1,3,,33.0,4.0,,"""April 1933""",34.0,1.0,,"""January 1934""","Socialist, Jews",04/15/1933,01/15/1934,40,1,0,,0,52.515998,13.3104,,"Encyclopedia of Camps, Volume 1 pg 31",Protective custody,
309,3123.0,Q45545261,Berlin-K�penick,05-0088-3,Berlin-K�penick,310,05-0088-3,807,Berlin-K�penick,Berlin-K�penick,Berlin-K�penick^Berlin-Kopenic,Early,2,1,3,,33.0,3.0,,"""March 1933""",,,,,"Political, Jewish",03/15/1933,,40,1,0,,0,52.422798,13.5872,,"Encyclopedia of Camps, Volume 1 pg 32",Protective custody,
310,3107.0,Q45544057,Berlin-Kreuzberg (Friedrichstrasse Nr. 234),05-0089-3,Berlin-Kreuzberg (Friedrichstrasse Nr. 234),311,05-0089-3,808,Berlin-Kreuzberg (Friedrichstrasse Nr. 234),Berlin-Kreuzberg (Friedrichstrasse Nr. 234),,Early,2,1,3,,32.0,,,"""Summer 1932""",,,,,"Political, Jewish",06/01/1932,,100,1,0,,0,52.502601,13.390999,,"Encyclopedia of Camps, Volume 1 pg 34",Protective custody,
311,3108.0,Q45544134,Berlin-Kreuzberg (Hedemannstrasse),05-0090-0,Berlin-Kreuzberg (Hedemannstrasse),312,05-0090-0,809,Berlin-Kreuzberg (Hedemannstrasse),Berlin-Kreuzberg (Hedemannstrasse),,Early,0,0,0,,33.0,2.0,,"""February/March 1933""",33.0,9.0,,"""September 1933""","Socialist, Communist, Jewish",02/15/1933,09/15/1933,0,1,0,,0,52.502799,13.3879,,"Encyclopedia of Camps, Volume 1 pg 35",Protective custody,
312,3124.0,Q45545336,Berlin-Pl�tzensee,05-0091-0,Berlin-Pl�tzensee,313,05-0091-0,810,Berlin-Pl�tzensee,Berlin-Pl�tzensee,Berlin-Pl�tzensee,Early,0,0,0,,33.0,3.0,,"""March 1933""",36.0,,,"""1936""",Political,03/15/1933,,350,1,0,,0,52.538501,13.320199,,"Encyclopedia of Camps, Volume 1 pg 37",Protective custody,
313,2312.0,Q45483830,Berlin-Prenzlauer Berg,05-0092-0,Berlin-Prenzlauer Berg,314,05-0092-0,811,Berlin-Prenzlauer Berg [aka Wasserturm],Berlin-Prenzlauer Berg,Berlin-Prenzlauer Berg,Early,0,0,0,,33.0,3.0,,"""Existence can only be verified for an approximate period of three and a half months, from March to June 1933""",33.0,6.0,,,"Political, Jewish",03/01/1933,06/15/1933,19,1,0,looked up neighborhood on google maps,0,52.5511,13.4232,,"Encyclopedia of Camps, Volume 1 pg 39",Protective custody,
314,3125.0,Q45545408,Berlin-Spandau,05-0093-0,Berlin-Spandau,315,05-0093-0,812,Berlin-Spandau,Berlin-Spandau,Berlin-Spandau,Early,0,0,0,,33.0,,,"""Early 1933""",33.0,3.0,,"""Prisoners freed after wave of terror on March 3, 1933""","Mostly Political, Some Jews",01/01/1933,03/15/1933,0,1,0,looked up neighborhood on google maps,0,52.5341,13.1817,,"Encyclopedia of Camps, Volume 1 pg 41",Protective custody,
315,2191.0,Q45474376,Berlin-Tiergarten,05-0094-0,Berlin-Tiergarten (Universum-Landesausstellungspark),316,05-0094-0,813,Berlin-Tiergarten (Universum-Landesausstellungspark),Berlin-Tiergarten (Universum-Landesausstellungspark),Berlin-Tiergarten,Early,0,0,0,,33.0,3.0,,"""March 1933""",33.0,11.0,,"""November 1933""","Communist, SPD, Workers Union, Jews, intellectuals",03/15/1933,11/15/1933,75,1,0,looked up neighborhood on google maps,0,52.5255,13.3427,,"Encyclopedia of Camps, Volume 1 pg 42",Protective custody,
316,2631.0,Q45508190,Bochum,05-0113-0,Bochum,317,05-0113-0,814,Bochum,Bochum,Bochum,Early,0,0,0,,33.0,6.0,,"""June 1933""",33.0,12.0,,"""December 1933 or February 1934""",,06/15/1933,12/15/1933,0,1,0,,1,51.483299,7.2167,,"Encyclopedia of Camps, Volume 1 pg 44",Protective custody camp in an abandoned mine,
317,2084.0,Q474725,B�rgermoor,05-0122-1,B�rgermoor,318,05-0122-1,815,B�rgermoor [aka Papenburg I],B�rgermoor,B�rgermoor,Early,0,1,1,,33.0,6.0,22.0,"""June 22,1933""",44.0,4.0,25.0,"""April 25, 1944""","Communist, Socialist, Jews",06/22/1933,04/25/1944,467,6,0,,0,53.0167,7.5,,"Encyclopedia of Camps, Volume 1 pg 44",Detainees worked in land reclamation/wetland cultivation,
318,2775.0,Q45518930,B�rnicke,05-0124-0,B�rnicke,319,05-0124-0,816,B�rnicke [also Meissnershof],B�rnicke,B�rnicke,Early,0,0,0,,33.0,6.0,1.0,"""June 1, 1933""",33.0,8.0,,"""August 1933""","SPD, Jewish, Prominent Political leaders.",06/01/1933,08/15/1933,80,6,0,,0,51.6833,12.949999,,"Encyclopedia of Camps, Volume 1 pg 47",Prisoners worked for SS or were rented out,
319,2765.0,Q45518194,Brandenburg an der Havel,05-0126-3,Brandenburg an der Havel,320,05-0126-3,817,Brandenburg an der Havel,Brandenburg an der Havel,Brandenburg an der Havel,Early,2,1,3,,33.0,8.0,10.0,"""August 10, 1933""",34.0,1.0,31.0,"""January 31, 1934""","Jewish, Communist, SDP",08/10/1933,01/31/1934,1000,1,0,,0,52.416698,12.55,,"Encyclopedia of Camps, Volume 1 pg 50",Protective custody,
320,2645.0,Q45509231,Brauweiler,05-0132-3,Brauweiler,321,05-0132-3,818,Brauweiler,Brauweiler,Brauweiler,Early,2,1,3,,33.0,3.0,13.0,"""March 13, 1933""",34.0,3.0,12.0,"""March 12, 1934""","SPD, Communist, Trade Unionist",03/13/1933,03/12/1934,895,1,0,,0,49.866699,7.75,,"Encyclopedia of Camps, Volume 1 pg 52",Protective custody,
321,251.0,Q562005,Breitenau,05-0133-1,Breitenau,322,05-0133-1,819,Breitenau,Breitenau,Breitenau,Early,0,1,1,The State work Institution Breitenau,33.0,6.0,16.0,"""June 16, 1933""",37.0,3.0,17.0,"""March 17, 1937""","Communist, Socialist, Jews, ""others"" aka anti-nazis etc.",06/16/1933,03/17/1937,470,6,0,,0,51.2,9.4833,,"Encyclopedia of Camps, Volume 1 pg 53","Protective custody-- prisoners also worked on estate, for private farmers, constructing roads, and clearing land",
322,616.0,Q1719359,Breslau-D�rrgoy,05-0146-3,Breslau-D�rrgoy,323,05-0146-3,820,Breslau-D�rrgoy,Breslau-D�rrgoy,Breslau-D�rrgoy,Early,2,1,3,,33.0,4.0,28.0,"""April 28, 1933""",33.0,8.0,10.0,"""August 10, 1933""","SPD, Social Labor Party, Communists, actors, newspaper publishers, intellectuals",04/28/1933,08/10/1933,400,6,0,,1,51.099998,17.0333,,"Encyclopedia of Camps, Volume 1 pg 55","Protective custody-- made improvements to camp, later dug a pond for nearby suburb, construction for SA buildings in city",
323,516.0,Q23787803,Colditz,05-0175-0,Colditz,324,05-0175-0,821,Colditz,Colditz,Colditz,Early,0,0,0,,33.0,3.0,21.0,"""March 21, 1933""",34.0,5.0,31.0,"""May 31, 1934""","Communist, SPD, Nationalists",03/21/1933,05/31/1934,700,1,0,,1,51.1333,12.816699,,"Encyclopedia of Camps, Volume 1 pg 57",Protective custody,
324,739.0,Q321525,Columbia-Haus,05-0176-1,Columbia-Haus,325,05-0176-1,822,Columbia-Haus,Columbia-Haus,Columbia-Haus,Early,0,1,1,,33.0,7.0,,"""July 1933""",36.0,10.0,1.0,"""October 1, 1936""","Communist, SPD, Socialist Workers Party",07/15/1933,10/01/1936,400,1,0,"Camp was located near Tempelhof Airfield in Berlin, lat/lng is that of the airfield",0,52.0,13.0,,"Encyclopedia of Camps, Volume 1 pg 59",Protective custody,
325,2806.0,Q45521264,Dresden-Mathildenstrasse,05-0222-0,Dresden (Mathildenstrasse),326,05-0222-0,823,Dresden (Mathildenstrasse),Dresden (Mathildenstrasse),Dresden ,Early,0,0,0,,33.0,3.0,,"""March 1933""",,,,"""1934""",,03/15/1933,,0,1,0,,0,51.048599,13.7489,,"Encyclopedia of Camps, Volume 1 pg 61",Protective custody,
326,2307.0,Q45483442,D�sseldorf (Ulmenstrasse),05-0235-1,D�sseldorf (Ulmenstrasse),327,05-0235-1,824,D�sseldorf (Ulmenstrasse) [aka Ulmer H�h],D�sseldorf (Ulmenstrasse),D�sseldorf^Dusseldorf,Early,0,1,1,,33.0,2.0,28.0,"""February 28, 1933""",33.0,,,"""Summer 1933""",,02/28/1933,06/01/1933,200,1,0,,1,51.216701,6.766699,,"Encyclopedia of Camps, Volume 1 pg 62",Protective custody,
327,2207.0,Q45475648,Erfurt,05-0261-0,Erfurt,328,05-0261-0,825,Erfurt [Petersburg and Feldstrasse],Erfurt,Erfurt,Early,0,0,0,,33.0,2.0,,"""February 1933""",33.0,9.0,9.0,"""September 9, 1933""",Communist,02/15/1933,09/09/1933,257,6,0,,0,50.983299,11.0333,,"Encyclopedia of Camps, Volume 1 pg 64",Protective custody-- worked in gravel pits,
328,2641.0,Q45508931,Esterwegen II,05-0268-0,Esterwegen II,329,05-0268-0,826,Esterwegen II [aka Papenburg II],Esterwegen II,Esterwegen II^Esterwegen,Early,0,0,0,,33.0,8.0,11.0,"""August 11, 1933""",34.0,6.0,20.0,"""September 23, 1936"" as stated in Papenburg entry",,08/11/1933,09/23/1936,1000,6,0,,0,52.983299,7.6167,,"Encyclopedia of Camps, Volume 1 pg 68",Prisoners worked in wetlands cultivation,
329,3143.0,Q45546793,Esterwegen III,05-0269-0,Esterwegen III,330,05-0269-0,827,Esterwegen III [aka Papenburg III],Esterwegen III,Esterwegen III,Early,0,0,0,,33.0,8.0,14.0,"""August 14, 1933""",34.0,6.0,20.0,"""June 20, 1934"" as stated in Papenburg entry","Jews, Notable Figures",08/14/1933,06/20/1934,834,6,0,"Unsure of exact location, lat/lng is that of Esterwegen II",1,53.0,7.6167,,"Encyclopedia of Camps, Volume 1 pg 72","Prisoners completed building the camp, then worked in the wetlands",
330,3144.0,Q45546866,Esterwegen IKL,05-0270-0,Esterwegen IKL,331,05-0270-0,1623,Esterwegen IKL,Esterwegen IKL,Esterwegen IKL,Early,0,0,0,,33.0,8.0,,"""August 1933, erected""",36.0,6.0,,"""June 1936""","Political Opposition ,Jews, Jehovah's Witnesses, Career Criminals",08/15/1933,06/15/1936,950,6,0,"Unsure of exact location, lat/lng is that of Esterwegen II",1,53.0,7.6167,,"Encyclopedia of Camps, Volume 1 pg 64",Most prisoners cut peat in wetlands,
331,2712.0,Q45514231,Eutin,05-0271-3,Eutin,332,05-0271-3,828,Eutin,Eutin,Eutin,Early,2,1,3,,33.0,6.0,18.0,"""June 18, 1933""",34.0,3.0,,"""March 1934""","Communist, Social Democats, military misconduct, Jehovah Witnesses, Hobos, Right wing prisoners, asocials, Nazis, union members",06/18/1933,03/15/1934,37,6,0,,0,54.1333,10.6167,,"Encyclopedia of Camps, Volume 1 pg 75","Worked by moving soil, doing prisoner chores",
